age,age_group,bmi,bmi_category,calories,duration,heart_rate,height,weight,Intensity Index,Calorie per kg,Gender,Gender Numeric,scaled_intensity_index,Age group 10 year,Intensity Level,duration_bin,heart_rate_bin
20,18-23,24.63536855,Normal,94.0,18,103,189,88,17.39206164,1.068181818,Male,0,1.776181256,15-24,Very Low,11-20 min,High (100-119 bpm)
55,54-59,21.64127424,Normal,14.0,3,86,152,50,1.824335495,0.28,Female,1,1.061065243,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
49,48-53,24.77679525,Normal,88.0,15,100,153,58,11.42365966,1.517241379,Female,1,1.502017914,45-54,Very Low,11-20 min,High (100-119 bpm)
34,30-35,23.71184463,Normal,131.0,22,104,163,63,18.160437,2.079365079,Female,1,1.811477195,25-34,Very Low,21-30 min,High (100-119 bpm)
20,18-23,26.55596594,Overweight,188.0,30,110,181,87,30.78035088,2.16091954,Male,0,2.391183082,15-24,Low,21-30 min,High (100-119 bpm)
24,18-23,26.25072495,Overweight,10.0,9,75,181,86,6.259692484,0.11627907,Male,0,1.264806931,15-24,Very Low,0-10 min,Low (<=79 bpm)
48,42-47,23.14814815,Normal,149.0,27,99,180,75,23.14885904,1.986666667,Female,1,2.040624371,45-54,Low,21-30 min,Moderate (80-99 bpm)
33,30-35,24.43518667,Normal,132.0,21,107,158,61,17.54963102,2.163934426,Female,1,1.783419332,25-34,Very Low,21-30 min,High (100-119 bpm)
23,18-23,24.98958767,Normal,134.0,28,98,196,96,26.88559942,1.395833333,Male,0,2.212274544,15-24,Low,21-30 min,Moderate (80-99 bpm)
68,66-71,26.52851035,Overweight,74.0,13,91,179,85,10.90672109,0.870588235,Male,0,1.478271925,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
40,36-41,25.24989588,Overweight,57.0,12,92,196,97,10.87313901,0.587628866,Male,0,1.476729305,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,25.029761,Overweight,6.0,3,81,181,82,2.200458589,0.073170732,Male,0,1.078342759,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
73,72-77,25.08286303,Overweight,8.0,2,82,183,84,1.503084828,0.095238095,Female,1,1.046308335,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
32,30-35,22.79032897,Normal,6.0,2,77,174,69,1.279220075,0.086956522,Female,1,1.036024928,25-34,Very Low,0-10 min,Low (<=79 bpm)
42,36-41,23.35563691,Normal,99.0,19,97,178,74,15.85408547,1.337837838,Female,1,1.705533084,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
55,54-59,24.61810377,Normal,85.0,18,90,178,78,14.3074526,1.08974359,Male,0,1.63448726,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
41,36-41,21.45357371,Normal,31.0,7,87,163,57,4.597849171,0.543859649,Female,1,1.188468823,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
41,36-41,25.45111384,Overweight,130.0,23,99,187,89,21.48117504,1.460674157,Male,0,1.964017966,35-44,Very Low,21-30 min,Moderate (80-99 bpm)
41,36-41,21.60410478,Normal,61.0,11,98,161,56,8.067013326,1.089285714,Female,1,1.347827666,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,25.46938776,Overweight,111.0,22,100,175,78,19.42987391,1.423076923,Male,0,1.8697898,25-34,Very Low,21-30 min,High (100-119 bpm)
31,30-35,25.40170132,Overweight,46.0,17,83,184,86,13.0850757,0.534883721,Male,0,1.578336395,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
53,48-53,24.56747405,Normal,106.0,18,101,170,71,15.31874029,1.492957746,Female,1,1.680941573,45-54,Very Low,11-20 min,High (100-119 bpm)
73,72-77,24.02380867,Normal,9.0,2,86,167,67,1.407880677,0.134328358,Female,1,1.041935056,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
56,54-59,23.4375,Normal,24.0,5,89,160,60,3.446955178,0.4,Female,1,1.135601582,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
32,30-35,23.92568962,Normal,54.0,13,86,146,51,7.984116983,1.058823529,Female,1,1.344019756,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
44,42-47,24.85836513,Normal,153.0,26,100,186,86,24.11140809,1.779069767,Male,0,2.084839835,35-44,Low,21-30 min,High (100-119 bpm)
36,30-35,22.49134948,Normal,44.0,9,94,170,65,6.820670055,0.676923077,Female,1,1.290575887,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,23.66524436,Normal,90.0,18,96,167,66,14.03833836,1.363636364,Female,1,1.622125281,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
37,36-41,22.98539751,Normal,109.0,17,108,172,68,15.14004386,1.602941176,Female,1,1.672733009,35-44,Very Low,11-20 min,High (100-119 bpm)
37,36-41,24.15881797,Normal,95.0,23,93,169,69,17.76786844,1.376811594,Male,0,1.793444243,35-44,Very Low,21-30 min,Moderate (80-99 bpm)
32,30-35,24.16326531,Normal,104.0,26,93,175,74,20.8004225,1.405405405,Male,0,1.932747051,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
41,36-41,23.52941176,Normal,112.0,22,95,170,68,17.23458152,1.647058824,Female,1,1.76894728,35-44,Very Low,21-30 min,Moderate (80-99 bpm)
53,48-53,26.44897959,Overweight,23.0,5,89,175,81,4.005,0.283950617,Male,0,1.16123582,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
37,36-41,23.79552644,Normal,135.0,21,106,189,85,20.52270596,1.588235294,Male,0,1.919989919,35-44,Very Low,21-30 min,High (100-119 bpm)
35,30-35,23.05175491,Normal,57.0,12,92,164,62,8.692904693,0.919354839,Female,1,1.376578489,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
20,18-23,23.05175491,Normal,37.0,10,85,164,62,6.692906693,0.596774194,Female,1,1.284706974,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
70,66-71,27.03805734,Overweight,107.0,16,94,198,106,15.48462773,1.009433962,Male,0,1.688561746,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,25.77251808,Overweight,92.0,20,96,195,98,19.00703028,0.93877551,Male,0,1.850366138,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,25.47521066,Overweight,52.0,12,96,189,91,10.9893796,0.571428571,Male,0,1.48206891,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,24.52434635,Normal,152.0,24,109,159,62,20.5984046,2.451612903,Female,1,1.923467196,15-24,Very Low,21-30 min,High (100-119 bpm)
36,30-35,22.265625,Normal,34.0,7,93,160,57,4.914942217,0.596491228,Female,1,1.203034747,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
26,24-29,24.03440715,Normal,23.0,6,96,154,57,4.348704635,0.403508772,Male,0,1.177024168,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
27,24-29,23.63403301,Normal,147.0,24,106,158,59,19.54083478,2.491525424,Female,1,1.874886877,25-34,Very Low,21-30 min,High (100-119 bpm)
34,30-35,26.86873566,Overweight,104.0,18,102,182,89,17.32078936,1.168539326,Male,0,1.772907306,25-34,Very Low,11-20 min,High (100-119 bpm)
44,42-47,24.85836513,Normal,147.0,27,97,186,86,24.28760684,1.709302326,Male,0,2.092933667,35-44,Low,21-30 min,Moderate (80-99 bpm)
59,54-59,26.59500014,Overweight,183.0,22,110,189,95,23.58724231,1.926315789,Male,0,2.060761859,55-64,Low,21-30 min,High (100-119 bpm)
60,54-59,24.96711321,Normal,259.0,30,112,193,93,32.40266656,2.784946237,Male,0,2.465705457,55-64,Low,21-30 min,High (100-119 bpm)
46,42-47,26.57589059,Overweight,74.0,14,95,183,89,12.54719491,0.831460674,Male,0,1.553628408,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
45,42-47,24.91531592,Normal,14.0,3,91,189,89,2.575476849,0.157303371,Male,0,1.095569525,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,26.8744961,Overweight,30.0,8,89,183,90,6.754625082,0.333333333,Male,0,1.287542058,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
42,36-41,24.3767313,Normal,5.0,2,79,190,88,1.48217138,0.056818182,Male,0,1.045347659,35-44,Very Low,0-10 min,Low (<=79 bpm)
24,18-23,23.45856238,Normal,12.0,4,79,169,67,2.586571476,0.179104478,Female,1,1.096079165,15-24,Very Low,0-10 min,Low (<=79 bpm)
26,24-29,24.89706023,Normal,125.0,23,104,177,78,21.12557199,1.602564103,Male,0,1.947683054,25-34,Very Low,21-30 min,High (100-119 bpm)
71,66-71,23.03004535,Normal,21.0,5,81,168,65,3.265214388,0.323076923,Female,1,1.127253173,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
28,24-29,25.25187457,Overweight,58.0,13,94,197,98,12.09718281,0.591836735,Male,0,1.532956741,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
41,36-41,23.42355741,Normal,25.0,6,86,164,63,4.09562303,0.396825397,Female,1,1.165398661,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
65,60-65,24.81632653,Normal,35.0,6,94,175,76,4.916838008,0.460526316,Male,0,1.203121831,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
26,24-29,25.38146854,Overweight,133.0,22,107,183,85,21.70280765,1.564705882,Male,0,1.974198838,25-34,Very Low,21-30 min,High (100-119 bpm)
41,36-41,24.83564646,Normal,5.0,2,79,185,85,1.456688024,0.058823529,Male,0,1.044177061,35-44,Very Low,0-10 min,Low (<=79 bpm)
59,54-59,21.98989237,Normal,75.0,15,90,161,57,10.19227649,1.315789474,Female,1,1.445453338,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,23.19109462,Normal,131.0,24,100,154,55,17.79887637,2.381818182,Female,1,1.794868617,15-24,Very Low,21-30 min,High (100-119 bpm)
26,24-29,23.84803048,Normal,67.0,15,96,191,87,13.43142584,0.770114943,Male,0,1.594246267,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
38,36-41,25.05736022,Overweight,15.0,5,83,182,83,3.780829935,0.180722892,Male,0,1.150938387,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,24.19649379,Normal,14.0,5,74,148,53,2.693640659,0.264150943,Female,1,1.100997474,25-34,Very Low,0-10 min,Low (<=79 bpm)
70,66-71,23.12467037,Normal,238.0,29,118,157,57,25.83553344,4.175438596,Female,1,2.164038919,65-74,Low,21-30 min,High (100-119 bpm)
21,18-23,21.41094498,Normal,80.0,17,94,166,59,12.27447091,1.355932203,Female,1,1.541100612,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
53,48-53,22.40817899,Normal,60.0,11,96,169,64,8.448,0.9375,Female,1,1.365328595,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,25.14285714,Overweight,132.0,25,100,175,77,21.93741097,1.714285714,Male,0,1.98497553,35-44,Very Low,21-30 min,High (100-119 bpm)
38,36-41,25.43646664,Overweight,160.0,27,102,186,88,25.83481001,1.818181818,Male,0,2.164005688,35-44,Low,21-30 min,High (100-119 bpm)
37,36-41,21.38593635,Normal,189.0,29,109,177,67,25.87390011,2.820895522,Female,1,2.165801323,35-44,Low,21-30 min,High (100-119 bpm)
23,18-23,24.54346238,Normal,105.0,21,101,185,84,19.4392861,1.25,Male,0,1.870222157,15-24,Very Low,21-30 min,High (100-119 bpm)
23,18-23,25.68573852,Overweight,91.0,17,100,200,109,17.74852107,0.834862385,Male,0,1.792555506,15-24,Very Low,11-20 min,High (100-119 bpm)
42,36-41,21.98989237,Normal,22.0,6,81,161,57,3.669219536,0.385964912,Female,1,1.145811474,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
65,60-65,24.56931437,Normal,107.0,17,96,186,85,15.04629655,1.258823529,Male,0,1.668426651,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
60,54-59,25.14741589,Overweight,67.0,13,95,186,87,11.51931313,0.770114943,Female,1,1.506411833,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
48,42-47,23.59700421,Normal,118.0,21,99,171,69,17.26947101,1.710144928,Female,1,1.770549956,45-54,Very Low,21-30 min,Moderate (80-99 bpm)
20,18-23,24.44727891,Normal,198.0,30,113,168,69,28.1594549,2.869565217,Female,1,2.270790119,15-24,Low,21-30 min,High (100-119 bpm)
42,36-41,25.76267728,Overweight,24.0,7,82,198,101,5.768628607,0.237623762,Male,0,1.242249517,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
54,48-53,24.65303141,Normal,105.0,18,98,148,54,12.96269972,1.944444444,Female,1,1.572714956,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
40,36-41,21.20844875,Normal,49.0,11,87,152,49,6.699,1.0,Female,1,1.284986875,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
60,54-59,24.34960912,Normal,96.0,16,99,153,57,11.95893775,1.684210526,Female,1,1.526606343,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
79,78-83,24.44180209,Normal,130.0,21,100,174,74,18.06488306,1.756756757,Female,1,1.807087848,75-80,Very Low,21-30 min,High (100-119 bpm)
57,54-59,25.72103221,Overweight,113.0,20,97,154,61,15.15188437,1.852459016,Female,1,1.673276912,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
67,66-71,26.63891779,Overweight,28.0,6,88,155,64,4.224,0.4375,Male,0,1.171295761,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
33,30-35,26.0351054,Overweight,116.0,23,97,189,93,21.51498485,1.247311828,Male,0,1.965571047,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
20,18-23,23.79552644,Normal,16.0,8,82,189,85,6.048021164,0.188235294,Male,0,1.255083639,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
79,78-83,26.04096754,Overweight,10.0,2,80,193,97,1.575817248,0.103092784,Male,0,1.049649357,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
49,48-53,26.57589059,Overweight,196.0,25,111,183,89,26.17929764,2.202247191,Male,0,2.179830004,45-54,Low,21-30 min,High (100-119 bpm)
43,42-47,23.4375,Normal,59.0,13,89,160,60,8.962083463,0.983333333,Female,1,1.388943433,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
41,36-41,23.7332384,Normal,131.0,20,108,159,60,16.73128806,2.183333333,Female,1,1.74582809,35-44,Very Low,11-20 min,High (100-119 bpm)
24,18-23,22.10028959,Normal,187.0,27,114,162,58,23.44134962,3.224137931,Female,1,2.054060161,15-24,Low,21-30 min,High (100-119 bpm)
41,36-41,22.49134948,Normal,13.0,3,88,170,65,2.128436046,0.2,Female,1,1.075034346,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
44,42-47,25.10387812,Overweight,6.0,2,76,152,58,1.157597512,0.103448276,Female,1,1.030438098,35-44,Very Low,0-10 min,Low (<=79 bpm)
72,66-71,23.91883029,Normal,110.0,17,102,161,62,13.65352965,1.774193548,Female,1,1.604448784,65-74,Very Low,11-20 min,High (100-119 bpm)
24,18-23,22.86253448,Normal,56.0,13,99,166,63,10.21524581,0.888888889,Male,0,1.446508452,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
59,54-59,25.48476454,Overweight,53.0,11,87,190,92,9.179221536,0.576086957,Male,0,1.398917844,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
48,42-47,26.55596594,Overweight,8.0,3,77,181,87,2.154624561,0.091954023,Male,0,1.076237337,45-54,Very Low,0-10 min,Low (<=79 bpm)
25,24-29,24.65483235,Normal,107.0,19,102,156,60,15.01168345,1.783333333,Female,1,1.66683667,25-34,Very Low,11-20 min,High (100-119 bpm)
55,54-59,22.86236854,Normal,13.0,3,84,162,60,1.951983606,0.216666667,Female,1,1.066928861,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
46,42-47,26.42356982,Overweight,8.0,2,89,174,80,1.5920804,0.1,Male,0,1.050396418,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
49,48-53,26.31506812,Overweight,17.0,4,86,191,96,3.370497886,0.177083333,Male,0,1.132089455,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,24.89706023,Normal,20.0,8,85,177,78,6.005597389,0.256410256,Male,0,1.253134869,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
44,42-47,25.46938776,Overweight,86.0,15,100,175,78,13.2476413,1.102564103,Male,0,1.585803976,35-44,Very Low,11-20 min,High (100-119 bpm)
24,18-23,22.99168975,Normal,2.0,2,73,190,83,1.330123303,0.024096386,Male,0,1.038363209,15-24,Very Low,0-10 min,Low (<=79 bpm)
20,18-23,24.28097534,Normal,27.0,9,79,171,71,5.990992489,0.38028169,Female,1,1.252463981,15-24,Very Low,0-10 min,Low (<=79 bpm)
55,54-59,21.64412071,Normal,109.0,18,100,155,52,12.97998459,2.096153846,Female,1,1.57350895,55-64,Very Low,11-20 min,High (100-119 bpm)
28,24-29,23.828125,Normal,113.0,21,99,160,61,16.23750908,1.852459016,Female,1,1.723145956,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
31,30-35,25.2493372,Overweight,167.0,27,107,178,80,25.84000155,2.0875,Male,0,2.164244165,25-34,Low,21-30 min,High (100-119 bpm)
40,36-41,22.76146754,Normal,116.0,22,96,161,59,16.22257982,1.966101695,Female,1,1.722460168,35-44,Very Low,21-30 min,Moderate (80-99 bpm)
51,48-53,24.69135802,Normal,155.0,24,108,180,80,23.18355279,1.9375,Female,1,2.042218056,45-54,Low,21-30 min,High (100-119 bpm)
62,60-65,26.67487432,Overweight,135.0,22,103,171,78,20.01277012,1.730769231,Female,1,1.896565606,55-64,Very Low,21-30 min,High (100-119 bpm)
54,48-53,24.72452001,Normal,12.0,4,79,181,81,2.844,0.148148148,Male,0,1.107904351,45-54,Very Low,0-10 min,Low (<=79 bpm)
31,30-35,24.22145329,Normal,162.0,30,100,170,70,25.0998008,2.314285714,Female,1,2.130242449,25-34,Low,21-30 min,High (100-119 bpm)
26,24-29,24.98958767,Normal,47.0,13,89,196,96,11.33623853,0.489583333,Male,0,1.498002154,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
21,18-23,22.98539751,Normal,104.0,21,97,172,68,16.79753232,1.529411765,Female,1,1.748871073,15-24,Very Low,21-30 min,Moderate (80-99 bpm)
21,18-23,22.32142857,Normal,73.0,15,96,168,63,11.42964566,1.158730159,Female,1,1.502292885,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
52,48-53,22.30814991,Normal,99.0,17,99,164,60,13.03646194,1.65,Female,1,1.576103283,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
26,24-29,26.31578947,Overweight,191.0,29,109,190,95,30.80961692,2.010526316,Male,0,2.392527442,25-34,Low,21-30 min,High (100-119 bpm)
60,54-59,22.03856749,Normal,86.0,18,88,165,60,12.26961124,1.433333333,Female,1,1.540877379,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,24.34960912,Normal,3.0,1,81,153,57,0.611536589,0.052631579,Female,1,1.00535435,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
45,42-47,25.79591837,Overweight,173.0,27,104,175,79,24.95804992,2.189873418,Male,0,2.123731008,45-54,Low,21-30 min,High (100-119 bpm)
72,66-71,26.02304899,Overweight,17.0,4,80,187,91,3.052605445,0.186813187,Male,0,1.11748681,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
22,18-23,22.34778209,Normal,135.0,22,106,154,53,16.97721626,2.547169811,Female,1,1.757125,15-24,Very Low,21-30 min,High (100-119 bpm)
78,72-77,23.51557907,Normal,44.0,10,85,189,84,7.790378681,0.523809524,Female,1,1.335120232,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
44,42-47,24.19649379,Normal,36.0,8,87,148,53,5.066956483,0.679245283,Female,1,1.210017644,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,26.42356982,Overweight,56.0,12,99,174,80,10.62579503,0.7,Male,0,1.465367361,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,22.22222222,Normal,154.0,25,104,150,50,18.38477631,3.08,Female,1,1.821782402,35-44,Very Low,21-30 min,High (100-119 bpm)
44,42-47,23.37257618,Normal,92.0,20,96,152,54,14.10906092,1.703703704,Male,0,1.625373979,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
44,42-47,23.73866213,Normal,69.0,19,81,168,67,12.59725792,1.029850746,Female,1,1.555928093,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,26.17383255,Overweight,66.0,19,89,177,82,15.31265627,0.804878049,Male,0,1.680662099,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
44,42-47,26.171875,Overweight,78.0,17,90,160,67,12.52358974,1.164179104,Female,1,1.552544086,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
63,60-65,26.59266967,Overweight,43.0,8,90,186,92,6.905997394,0.467391304,Male,0,1.294495466,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,23.62444749,Normal,63.0,15,89,162,62,10.51180051,1.016129032,Female,1,1.460130931,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
41,36-41,25.05736022,Overweight,76.0,16,94,182,83,13.7020921,0.915662651,Male,0,1.606679539,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
49,48-53,23.57618343,Normal,192.0,26,106,200,102,27.83423561,1.882352941,Male,0,2.25585091,45-54,Low,21-30 min,High (100-119 bpm)
27,24-29,26.02987777,Overweight,12.0,4,85,188,92,3.261165436,0.130434783,Male,0,1.127067181,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
35,30-35,26.2728293,Overweight,22.0,5,90,198,103,4.567001204,0.213592233,Male,0,1.187051797,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
70,66-71,26.31506812,Overweight,123.0,17,99,191,96,16.48996495,1.28125,Male,0,1.734742719,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
23,18-23,25.77319588,Overweight,22.0,9,82,194,97,7.268457058,0.226804124,Male,0,1.311145342,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
32,30-35,23.10843458,Normal,154.0,24,109,169,66,21.25248447,2.333333333,Female,1,1.953512881,25-34,Very Low,21-30 min,High (100-119 bpm)
76,72-77,23.30668005,Normal,124.0,20,95,167,65,15.31828972,1.907692308,Male,0,1.680920876,75-80,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,25.66115203,Overweight,133.0,22,104,182,85,21.09431772,1.564705882,Male,0,1.946247364,35-44,Very Low,21-30 min,High (100-119 bpm)
27,24-29,23.91327452,Normal,5.0,2,81,194,90,1.536866943,0.055555556,Male,0,1.047860144,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
33,30-35,26.31281123,Overweight,132.0,21,105,188,93,21.26424993,1.419354839,Male,0,1.954053337,25-34,Very Low,21-30 min,High (100-119 bpm)
20,18-23,26.01456816,Overweight,9.0,4,83,186,90,3.14962855,0.1,Male,0,1.121943644,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
23,18-23,21.78649237,Normal,51.0,9,101,153,51,6.491558442,1.0,Female,1,1.27545788,15-24,Very Low,0-10 min,High (100-119 bpm)
54,48-53,25.4580659,Overweight,48.0,9,96,167,71,7.280193404,0.676056338,Female,1,1.311684461,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
58,54-59,22.80601728,Normal,198.0,28,109,151,52,22.00828499,3.807692308,Female,1,1.988231185,55-64,Very Low,21-30 min,High (100-119 bpm)
50,48-53,22.23098713,Normal,129.0,22,100,167,62,17.32281732,2.080645161,Female,1,1.773000462,45-54,Very Low,21-30 min,High (100-119 bpm)
26,24-29,23.24459454,Normal,12.0,4,76,151,53,2.213153406,0.226415094,Female,1,1.078925906,25-34,Very Low,0-10 min,Low (<=79 bpm)
74,72-77,25.30693205,Overweight,4.0,1,83,171,74,0.713992997,0.054054054,Female,1,1.010060768,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
27,24-29,26.2728293,Overweight,188.0,29,107,198,103,31.49201053,1.825242718,Male,0,2.42387374,25-34,Low,21-30 min,High (100-119 bpm)
21,18-23,22.37567995,Normal,33.0,8,88,161,58,5.361504267,0.568965517,Female,1,1.223547933,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,27.15489488,Overweight,90.0,18,99,189,97,17.5506646,0.927835052,Male,0,1.78346681,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
21,18-23,25.25187457,Overweight,96.0,18,102,197,98,18.1754727,0.979591837,Male,0,1.812167872,15-24,Very Low,11-20 min,High (100-119 bpm)
22,18-23,23.828125,Normal,149.0,29,98,160,61,22.19672958,2.442622951,Female,1,1.996887539,15-24,Very Low,21-30 min,Moderate (80-99 bpm)
43,42-47,25.43646664,Overweight,80.0,16,94,186,88,14.10877061,0.909090909,Male,0,1.625360643,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
55,54-59,22.21296682,Normal,10.0,2,90,147,48,1.247076581,0.208333333,Female,1,1.034548391,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
27,24-29,21.35991456,Normal,63.0,12,97,159,54,8.553618182,1.166666667,Female,1,1.370180252,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,24.33747972,Normal,13.0,5,87,172,72,3.691097398,0.180555556,Male,0,1.146816451,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
